timestamp,min,max,avg,mode,number_of_packets
1710211260.0,-49.0,-47.0,-47.95229982964225,-48.0,587.0
1710211320.0,-49.0,-47.0,-47.95400340715503,-48.0,587.0
1710211380.0,-49.0,-46.0,-47.947189097103916,-48.0,587.0
1710211440.0,-49.0,-47.0,-47.948892674616694,-48.0,587.0
1710211500.0,-49.0,-47.0,-47.956155143338954,-48.0,593.0
1710211560.0,-49.0,-47.0,-47.96994991652755,-48.0,599.0
1710211620.0,-49.0,-47.0,-47.92674616695059,-48.0,587.0
1710211680.0,-49.0,-47.0,-47.93015332197615,-48.0,587.0
1710211740.0,-49.0,-47.0,-47.9557069846678,-48.0,587.0
1710211800.0,-49.0,-47.0,-47.945485519591145,-48.0,587.0
1710211860.0,-49.0,-46.0,-47.9557069846678,-48.0,587.0
1710211920.0,-49.0,-47.0,-47.94763513513514,-48.0,592.0
1710211980.0,-48.0,-47.0,-47.96763202725724,-48.0,587.0
1710212040.0,-49.0,-47.0,-47.96081771720613,-48.0,587.0
1710212100.0,-51.0,-47.0,-47.95059625212947,-48.0,587.0
1710212160.0,-49.0,-47.0,-47.95059625212947,-48.0,587.0
1710212220.0,-48.0,-47.0,-47.96333333333333,-48.0,600.0
1710212280.0,-49.0,-46.0,-47.95,-48.0,600.0
1710212340.0,-49.0,-47.0,-47.933560477001706,-48.0,587.0
1710212400.0,-49.0,-47.0,-47.95860927152318,-48.0,604.0
1710212460.0,-49.0,-47.0,-47.959114139693355,-48.0,587.0
1710212520.0,-49.0,-46.0,-47.93867120954003,-48.0,587.0
1710212580.0,-49.0,-47.0,-47.935264054514484,-48.0,587.0
1710212640.0,-48.0,-47.0,-47.955074875207984,-48.0,601.0
1710212700.0,-49.0,-47.0,-47.95229982964225,-48.0,587.0
1710212760.0,-49.0,-46.0,-47.935264054514484,-48.0,587.0
1710212820.0,-49.0,-47.0,-47.9557069846678,-48.0,587.0
1710212880.0,-48.0,-47.0,-47.95733788395904,-48.0,586.0
1710212940.0,-49.0,-47.0,-47.96592844974446,-48.0,587.0
1710213000.0,-48.0,-47.0,-47.93867120954003,-48.0,587.0
1710213060.0,-49.0,-47.0,-47.96252129471891,-48.0,587.0
1710213120.0,-49.0,-47.0,-47.9557069846678,-48.0,587.0
1710213240.0,-49.0,-47.0,-47.94833333333333,-48.0,600.0
1710213300.0,-49.0,-46.0,-47.94,-48.0,600.0
1710213360.0,-49.0,-47.0,-47.94378194207837,-48.0,587.0
1710213420.0,-49.0,-47.0,-47.95229982964225,-48.0,587.0
1710213480.0,-49.0,-47.0,-47.95166666666667,-48.0,600.0
1710213540.0,-49.0,-47.0,-47.96621621621622,-48.0,592.0
1710213600.0,-48.0,-47.0,-47.95741056218058,-48.0,587.0
1710213660.0,-49.0,-47.0,-47.96592844974446,-48.0,587.0
1710213720.0,-49.0,-46.0,-47.95166666666667,-48.0,600.0
1710213780.0,-48.0,-47.0,-47.97444633730835,-48.0,587.0
1710213840.0,-48.0,-47.0,-47.93867120954003,-48.0,587.0
1710213900.0,-49.0,-46.0,-47.96666666666667,-48.0,600.0
1710213960.0,-49.0,-47.0,-47.9557069846678,-48.0,587.0
1710214020.0,-49.0,-47.0,-47.9557069846678,-48.0,587.0
1710214080.0,-49.0,-47.0,-47.959114139693355,-48.0,587.0
1710214140.0,-49.0,-47.0,-47.94037478705281,-48.0,587.0
1710214200.0,-51.0,-46.0,-47.96252129471891,-48.0,587.0
1710214260.0,-49.0,-47.0,-47.94378194207837,-48.0,587.0
1710214320.0,-49.0,-47.0,-47.96592844974446,-48.0,587.0
1710214380.0,-49.0,-47.0,-47.95229982964225,-48.0,587.0
1710214440.0,-49.0,-46.0,-47.95400340715503,-48.0,587.0
1710214500.0,-49.0,-47.0,-47.94378194207837,-48.0,587.0
1710214560.0,-49.0,-47.0,-47.947189097103916,-48.0,587.0
1710214620.0,-52.0,-47.0,-47.95741056218058,-48.0,587.0
1710214680.0,-49.0,-47.0,-47.95400340715503,-48.0,587.0
1710214740.0,-49.0,-47.0,-47.9641638225256,-48.0,586.0
1710214800.0,-53.0,-46.0,-47.95741056218058,-48.0,587.0
1710214860.0,-49.0,-47.0,-47.947189097103916,-48.0,587.0
1710214920.0,-49.0,-47.0,-47.95229982964225,-48.0,587.0
1710214980.0,-49.0,-47.0,-47.948892674616694,-48.0,587.0
1710215040.0,-49.0,-47.0,-47.96763202725724,-48.0,587.0
1710215100.0,-48.0,-47.0,-47.948160535117054,-48.0,598.0
1710215160.0,-48.0,-47.0,-47.95059625212947,-48.0,587.0
1710215220.0,-49.0,-47.0,-47.97962648556876,-48.0,589.0
1710215280.0,-49.0,-47.0,-47.96763202725724,-48.0,587.0
1710215340.0,-48.0,-47.0,-47.941569282136896,-48.0,599.0
1710215400.0,-50.0,-47.0,-47.95400340715503,-48.0,587.0
1710215460.0,-49.0,-47.0,-47.93412162162162,-48.0,592.0
1710215520.0,-49.0,-47.0,-47.98534201954397,-48.0,614.0
1710215580.0,-51.0,-47.0,-47.95400340715503,-48.0,587.0
1710215640.0,-48.0,-47.0,-47.95741056218058,-48.0,587.0
1710215700.0,-51.0,-47.0,-47.95059625212947,-48.0,587.0
1710215760.0,-49.0,-47.0,-47.95059625212947,-48.0,587.0
1710215820.0,-49.0,-47.0,-47.93867120954003,-48.0,587.0
1710215880.0,-48.0,-47.0,-47.95059625212947,-48.0,587.0
1710215940.0,-49.0,-47.0,-47.95059625212947,-48.0,587.0
1710216000.0,-49.0,-47.0,-47.96,-48.0,600.0
1710216060.0,-49.0,-47.0,-47.95400340715503,-48.0,587.0
1710216120.0,-49.0,-46.0,-47.9557069846678,-48.0,587.0
1710216180.0,-49.0,-47.0,-47.971666666666664,-48.0,600.0
1710216240.0,-49.0,-47.0,-47.96763202725724,-48.0,587.0
1710216300.0,-49.0,-46.0,-47.97955706984668,-48.0,587.0
1710216360.0,-49.0,-46.0,-47.95229982964225,-48.0,587.0
1710216420.0,-49.0,-47.0,-47.96345514950166,-48.0,602.0
1710216480.0,-49.0,-47.0,-47.947189097103916,-48.0,587.0
1710216540.0,-49.0,-47.0,-47.96592844974446,-48.0,587.0
1710216600.0,-49.0,-47.0,-47.95748299319728,-48.0,588.0
1710216660.0,-49.0,-47.0,-47.96768707482993,-48.0,588.0
1710216720.0,-48.0,-47.0,-47.96252129471891,-48.0,587.0
1710216780.0,-49.0,-47.0,-47.959114139693355,-48.0,587.0
1710216840.0,-49.0,-46.0,-47.953255425709514,-48.0,599.0
1710216900.0,-49.0,-46.0,-47.96252129471891,-48.0,587.0
1710216960.0,-49.0,-47.0,-47.935264054514484,-48.0,587.0
1710217020.0,-49.0,-46.0,-47.91822827938671,-48.0,587.0
1710217080.0,-49.0,-47.0,-47.96081771720613,-48.0,587.0
1710217140.0,-48.0,-47.0,-47.953255425709514,-48.0,599.0
1710217200.0,-49.0,-47.0,-47.97444633730835,-48.0,587.0
1710217260.0,-49.0,-47.0,-47.961602671118534,-48.0,599.0
1710217320.0,-53.0,-46.0,-47.97346600331675,-48.0,603.0
1710217380.0,-49.0,-46.0,-47.96252129471891,-48.0,587.0
1710217440.0,-49.0,-47.0,-47.92504258943782,-48.0,587.0
1710217500.0,-53.0,-47.0,-47.96081771720613,-48.0,587.0
1710217560.0,-49.0,-46.0,-47.93877551020408,-48.0,588.0
1710217620.0,-50.0,-47.0,-47.96969696969697,-48.0,594.0
1710217680.0,-48.0,-47.0,-47.96081771720613,-48.0,587.0
1710217740.0,-48.0,-47.0,-47.9557069846678,-48.0,587.0
1710217800.0,-48.0,-47.0,-47.959114139693355,-48.0,587.0
1710217860.0,-49.0,-46.0,-47.94207836456559,-48.0,587.0
1710217920.0,-49.0,-47.0,-47.9557069846678,-48.0,587.0
1710217980.0,-49.0,-46.0,-47.96763202725724,-48.0,587.0
1710218040.0,-49.0,-47.0,-47.93833333333333,-48.0,600.0
1710218100.0,-49.0,-47.0,-47.948892674616694,-48.0,587.0
1710218160.0,-49.0,-47.0,-47.95229982964225,-48.0,587.0
1710218220.0,-48.0,-46.0,-47.93867120954003,-48.0,587.0
1710218280.0,-48.0,-47.0,-47.969335604770016,-48.0,587.0
1710218340.0,-49.0,-47.0,-47.94701986754967,-48.0,604.0
1710218400.0,-50.0,-46.0,-47.95379537953795,-48.0,606.0
1710218460.0,-49.0,-47.0,-47.96081771720613,-48.0,587.0
1710218520.0,-49.0,-46.0,-47.945485519591145,-48.0,587.0
1710218580.0,-49.0,-46.0,-47.95400340715503,-48.0,587.0
1710218640.0,-49.0,-47.0,-47.96763202725724,-48.0,587.0
1710218700.0,-50.0,-47.0,-47.96252129471891,-48.0,587.0
1710218760.0,-53.0,-46.0,-47.959114139693355,-48.0,587.0
1710218820.0,-49.0,-47.0,-47.92674616695059,-48.0,587.0
1710218880.0,-51.0,-47.0,-47.95666666666666,-48.0,600.0
1710218940.0,-49.0,-47.0,-47.96422487223169,-48.0,587.0
1710219000.0,-49.0,-46.0,-47.945485519591145,-48.0,587.0
1710219060.0,-52.0,-45.0,-47.936967632027255,-48.0,587.0
1710219120.0,-52.0,-47.0,-47.971039182282794,-48.0,587.0
1710219180.0,-49.0,-47.0,-47.9419795221843,-48.0,586.0
1710219240.0,-51.0,-46.0,-47.945485519591145,-48.0,587.0
1710219300.0,-49.0,-47.0,-47.97444633730835,-48.0,587.0
1710219360.0,-51.0,-47.0,-47.94207836456559,-48.0,587.0
1710219420.0,-49.0,-46.0,-47.95229982964225,-48.0,587.0
1710219480.0,-49.0,-47.0,-47.97955706984668,-48.0,587.0
1710219540.0,-49.0,-47.0,-47.94378194207837,-48.0,587.0
1710219600.0,-50.0,-47.0,-47.96592844974446,-48.0,587.0
1710219660.0,-49.0,-47.0,-47.96081771720613,-48.0,587.0
1710219720.0,-49.0,-46.0,-47.97444633730835,-48.0,587.0
1710219780.0,-49.0,-47.0,-47.96763202725724,-48.0,587.0
1710219840.0,-53.0,-46.0,-47.955,-48.0,600.0
1710219900.0,-49.0,-47.0,-47.94709897610922,-48.0,586.0
1710219960.0,-49.0,-47.0,-47.945485519591145,-48.0,587.0
1710220020.0,-50.0,-47.0,-47.94378194207837,-48.0,587.0
1710220080.0,-49.0,-46.0,-47.94368600682594,-48.0,586.0
1710220140.0,-53.0,-47.0,-47.97108843537415,-48.0,588.0
1710220200.0,-49.0,-47.0,-47.931552587646074,-48.0,599.0
1710220260.0,-52.0,-46.0,-47.95238095238095,-48.0,588.0
1710220320.0,-49.0,-46.0,-47.959114139693355,-48.0,587.0
1710220380.0,-49.0,-47.0,-47.97274275979557,-48.0,587.0
1710220440.0,-52.0,-47.0,-47.94701986754967,-48.0,604.0
1710220500.0,-52.0,-47.0,-47.96333333333333,-48.0,600.0
1710220560.0,-49.0,-46.0,-47.94378194207837,-48.0,587.0
1710220620.0,-52.0,-46.0,-47.9557069846678,-48.0,587.0
1710220680.0,-48.0,-47.0,-47.959114139693355,-48.0,587.0
1710220740.0,-49.0,-47.0,-47.95952782462057,-48.0,593.0
1710220800.0,-53.0,-47.0,-47.972447325769856,-48.0,617.0
1710220860.0,-49.0,-46.0,-47.94037478705281,-48.0,587.0
1710220920.0,-49.0,-47.0,-47.9527027027027,-48.0,592.0
1710220980.0,-49.0,-46.0,-47.95741056218058,-48.0,587.0
1710221040.0,-49.0,-46.0,-47.961666666666666,-48.0,600.0
1710221100.0,-50.0,-46.0,-47.94709897610922,-48.0,586.0
1710221160.0,-49.0,-46.0,-47.94037478705281,-48.0,587.0
1710221220.0,-49.0,-47.0,-47.95741056218058,-48.0,587.0
1710221280.0,-49.0,-47.0,-48.008361204013376,-48.0,598.0
1710221340.0,-51.0,-47.0,-47.97614991482112,-48.0,587.0
1710221400.0,-49.0,-47.0,-47.97614991482112,-48.0,587.0
1710221460.0,-49.0,-47.0,-47.94207836456559,-48.0,587.0
1710221520.0,-49.0,-46.0,-47.9734219269103,-48.0,602.0
1710221580.0,-53.0,-46.0,-47.94207836456559,-48.0,587.0
1710221640.0,-53.0,-46.0,-47.99148211243612,-48.0,587.0
1710221700.0,-48.0,-46.0,-47.92844974446337,-48.0,587.0
1710221760.0,-50.0,-46.0,-47.94709897610922,-48.0,586.0
1710221820.0,-49.0,-47.0,-47.974958263772955,-48.0,599.0
1710221880.0,-52.0,-46.0,-47.948892674616694,-48.0,587.0
1710221940.0,-53.0,-46.0,-47.957191780821915,-48.0,584.0
1710222000.0,-51.0,-46.0,-47.95415959252971,-48.0,589.0
1710222060.0,-49.0,-46.0,-47.959114139693355,-48.0,587.0
1710222120.0,-49.0,-46.0,-47.91887417218543,-48.0,604.0
1710222180.0,-50.0,-47.0,-47.94932432432432,-48.0,592.0
1710222240.0,-49.0,-47.0,-47.959114139693355,-48.0,587.0
1710222300.0,-52.0,-47.0,-47.92736486486486,-48.0,592.0
1710222360.0,-49.0,-46.0,-47.959114139693355,-48.0,587.0
1710222480.0,-50.0,-46.0,-47.95,-48.0,600.0
1710222540.0,-53.0,-46.0,-47.96592844974446,-48.0,587.0
1710222600.0,-53.0,-45.0,-47.95059625212947,-48.0,587.0
1710222660.0,-53.0,-46.0,-47.969335604770016,-48.0,587.0
1710222720.0,-50.0,-47.0,-47.95492487479132,-48.0,599.0
1710222780.0,-49.0,-46.0,-47.94736842105263,-48.0,608.0
1710222840.0,-50.0,-46.0,-47.95733788395904,-48.0,586.0
1710222900.0,-51.0,-46.0,-47.95174708818636,-48.0,601.0
1710222960.0,-49.0,-46.0,-47.94378194207837,-48.0,587.0
1710223020.0,-50.0,-47.0,-47.9452736318408,-48.0,603.0
1710223080.0,-49.0,-46.0,-47.9557069846678,-48.0,587.0
1710223140.0,-51.0,-46.0,-47.99488054607509,-48.0,586.0
1710223200.0,-49.0,-46.0,-47.98637137989778,-48.0,587.0
1710223260.0,-50.0,-46.0,-47.95400340715503,-48.0,587.0
1710223320.0,-49.0,-47.0,-47.945,-48.0,600.0
1710223380.0,-51.0,-46.0,-47.95400340715503,-48.0,587.0
1710223440.0,-53.0,-46.0,-47.97274275979557,-48.0,587.0
1710223500.0,-50.0,-46.0,-47.961666666666666,-48.0,600.0
1710223560.0,-53.0,-46.0,-47.95059625212947,-48.0,587.0
1710223620.0,-51.0,-46.0,-47.92504258943782,-48.0,587.0
1710223680.0,-51.0,-46.0,-47.96081771720613,-48.0,587.0
1710223740.0,-51.0,-46.0,-47.98807495741056,-48.0,587.0
1710223800.0,-52.0,-46.0,-47.96592844974446,-48.0,587.0
1710223860.0,-53.0,-46.0,-47.99829642248722,-48.0,587.0
1710223920.0,-53.0,-46.0,-47.96252129471891,-48.0,587.0
1710223980.0,-53.0,-46.0,-48.018739352640544,-48.0,587.0
1710224040.0,-53.0,-46.0,-47.99313893653516,-48.0,583.0
1710224100.0,-49.0,-47.0,-47.96252129471891,-48.0,587.0
1710224160.0,-49.0,-47.0,-47.971039182282794,-48.0,587.0
1710224220.0,-49.0,-47.0,-48.0,-48.0,587.0
1710224280.0,-53.0,-46.0,-48.01533219761499,-48.0,587.0
1710224340.0,-50.0,-46.0,-47.9557069846678,-48.0,587.0
1710224400.0,-50.0,-46.0,-47.964527027027025,-48.0,592.0
1710224460.0,-49.0,-47.0,-47.986666666666665,-48.0,600.0
1710224520.0,-50.0,-46.0,-48.00170357751278,-48.0,587.0
1710224580.0,-51.0,-46.0,-47.94763513513514,-48.0,592.0
1710224640.0,-49.0,-47.0,-47.97614991482112,-48.0,587.0
1710224700.0,-52.0,-46.0,-47.98831385642738,-48.0,599.0
1710224760.0,-52.0,-46.0,-48.0,-48.0,587.0
1710224820.0,-52.0,-46.0,-47.97004991680532,-48.0,601.0
1710224880.0,-53.0,-46.0,-47.98466780238501,-48.0,587.0
1710224940.0,-51.0,-46.0,-47.974402730375424,-48.0,586.0
1710225000.0,-52.0,-46.0,-47.98664440734557,-48.0,599.0
1710225060.0,-53.0,-46.0,-48.01362862010222,-48.0,587.0
1710225120.0,-49.0,-46.0,-47.981260647359456,-48.0,587.0
1710225180.0,-49.0,-46.0,-47.96081771720613,-48.0,587.0
1710225240.0,-53.0,-46.0,-47.95360824742268,-48.0,582.0
1710225300.0,-49.0,-47.0,-47.984693877551024,-48.0,588.0
1710225360.0,-53.0,-46.0,-47.97161936560935,-48.0,599.0
1710225420.0,-52.0,-46.0,-48.00511073253833,-48.0,587.0
1710225480.0,-49.0,-46.0,-47.97444633730835,-48.0,587.0
1710225540.0,-49.0,-46.0,-47.96440677966102,-48.0,590.0
1710225600.0,-53.0,-46.0,-48.0221465076661,-48.0,587.0
1710225660.0,-49.0,-46.0,-47.98330550918197,-48.0,599.0
1710225720.0,-49.0,-47.0,-47.97098976109215,-48.0,586.0
1710225780.0,-50.0,-46.0,-47.97955706984668,-48.0,587.0
1710225840.0,-53.0,-46.0,-48.0,-48.0,587.0
1710225900.0,-53.0,-46.0,-48.0,-48.0,587.0
1710225960.0,-52.0,-46.0,-47.98977853492334,-48.0,587.0
1710226020.0,-53.0,-46.0,-47.973509933774835,-48.0,604.0
1710226080.0,-53.0,-45.0,-47.99148211243612,-48.0,587.0
1710226140.0,-53.0,-47.0,-48.006814310051105,-48.0,587.0
1710226200.0,-53.0,-46.0,-47.99488926746167,-48.0,587.0
1710226260.0,-53.0,-46.0,-48.00511073253833,-48.0,587.0
1710226320.0,-52.0,-45.0,-47.99148211243612,-48.0,587.0
1710226380.0,-53.0,-46.0,-48.01655629139073,-48.0,604.0
1710226440.0,-53.0,-46.0,-48.03407155025554,-48.0,587.0
1710226500.0,-49.0,-46.0,-47.984641638225256,-48.0,586.0
1710226560.0,-49.0,-46.0,-47.97278911564626,-48.0,588.0
1710226620.0,-50.0,-46.0,-47.97274275979557,-48.0,587.0
1710226680.0,-52.0,-46.0,-48.01192504258944,-48.0,587.0
1710226740.0,-49.0,-47.0,-47.9778534923339,-48.0,587.0
1710226800.0,-49.0,-46.0,-47.991539763113366,-48.0,591.0
1710226860.0,-51.0,-46.0,-47.983333333333334,-48.0,600.0
1710226920.0,-53.0,-46.0,-48.006814310051105,-48.0,587.0
1710226980.0,-53.0,-46.0,-48.01022146507666,-48.0,587.0
