timestamp,min,max,avg,mode,number_of_packets
1711120380.0,-50.0,-29.0,-39.70864819479429,-32.0,1191.0
1711120440.0,-52.0,-29.0,-39.80723905723906,-32.0,1188.0
1711120500.0,-52.0,-29.0,-39.80661577608142,-32.0,1179.0
1711120560.0,-49.0,-29.0,-39.798469387755105,-32.0,1176.0
1711120620.0,-53.0,-29.0,-39.65345699831366,-32.0,1186.0
1711120680.0,-50.0,-29.0,-39.76033755274262,-32.0,1185.0
1711120740.0,-52.0,-29.0,-39.68903993203059,-32.0,1177.0
1711120800.0,-53.0,-29.0,-39.797962648556876,-32.0,1178.0
1711120860.0,-55.0,-30.0,-44.064308681672024,-48.0,933.0
1711120920.0,-52.0,-46.0,-47.851535836177476,-48.0,586.0
1711120980.0,-50.0,-46.0,-47.919795221843,-48.0,586.0
1711121040.0,-50.0,-46.0,-47.9025641025641,-48.0,585.0
1711121100.0,-52.0,-46.0,-47.89059829059829,-48.0,585.0
1711121160.0,-64.0,-46.0,-50.41735052754982,-48.0,853.0
1711121220.0,-64.0,-45.0,-54.2502113271344,-61.0,1183.0
1711121280.0,-63.0,-45.0,-54.52578191039729,-61.0,1183.0
1711121340.0,-63.0,-45.0,-54.42070116861436,-61.0,1198.0
1711121400.0,-62.0,-45.0,-54.3603066439523,-61.0,1174.0
1711121460.0,-62.0,-45.0,-54.33645655877343,-61.0,1174.0
1711121520.0,-62.0,-45.0,-54.489001692047374,-47.0,1182.0
1711121580.0,-62.0,-45.0,-54.467851099830796,-47.0,1182.0
1711121640.0,-63.0,-45.0,-54.43604651162791,-47.0,1204.0
1711121700.0,-70.0,-45.0,-54.180579216354346,-48.0,1174.0
1711121760.0,-60.0,-46.0,-52.413502109704645,-48.0,1185.0
1711121820.0,-59.0,-45.0,-52.37425910245555,-48.0,1181.0
1711121880.0,-58.0,-46.0,-52.25817267393126,-57.0,1193.0
1711121940.0,-68.0,-46.0,-55.37881355932203,-48.0,1180.0
1711122000.0,-65.0,-46.0,-55.55038103302286,-48.0,1181.0
1711122060.0,-65.0,-46.0,-55.44856661045531,-48.0,1186.0
1711122120.0,-69.0,-46.0,-55.80133555926544,-48.0,1198.0
1711122180.0,-67.0,-45.0,-53.005917159763314,-48.0,1183.0
1711122240.0,-57.0,-45.0,-49.29614325068871,-48.0,726.0
1711122300.0,-53.0,-45.0,-47.86224489795919,-48.0,588.0
1711122360.0,-52.0,-46.0,-47.94763513513514,-48.0,592.0
1711122420.0,-53.0,-45.0,-47.91341256366723,-48.0,589.0
1711122480.0,-53.0,-45.0,-47.87904599659284,-48.0,587.0
1711122540.0,-52.0,-46.0,-47.882252559726965,-48.0,586.0
1711122600.0,-52.0,-45.0,-47.793867120954005,-48.0,587.0
1711122660.0,-53.0,-45.0,-47.899488926746166,-48.0,587.0
1711122720.0,-53.0,-45.0,-47.96081771720613,-48.0,587.0
1711122780.0,-53.0,-45.0,-47.72354948805461,-48.0,586.0
1711122840.0,-52.0,-45.0,-47.87904599659284,-48.0,587.0
1711122900.0,-49.0,-45.0,-47.83645655877343,-48.0,587.0
1711122960.0,-52.0,-46.0,-47.924914675767916,-48.0,586.0
1711123020.0,-51.0,-46.0,-47.86472602739726,-48.0,584.0
1711123080.0,-52.0,-45.0,-47.82793867120954,-48.0,587.0
1711123140.0,-53.0,-45.0,-47.96928327645051,-48.0,586.0
1711123200.0,-51.0,-45.0,-47.899317406143346,-48.0,586.0
1711123260.0,-54.0,-46.0,-47.894017094017094,-48.0,585.0
1711123320.0,-51.0,-46.0,-47.90273037542662,-48.0,586.0
1711123380.0,-53.0,-45.0,-47.83704974271012,-48.0,583.0
1711123440.0,-53.0,-45.0,-47.91525423728814,-48.0,590.0
1711123500.0,-49.0,-45.0,-47.84982935153584,-48.0,586.0
1711123560.0,-53.0,-45.0,-47.8974358974359,-48.0,585.0
1711123620.0,-52.0,-46.0,-47.92465753424658,-48.0,584.0
1711123680.0,-52.0,-46.0,-47.91822827938671,-48.0,587.0
1711123740.0,-52.0,-45.0,-47.85299145299145,-48.0,585.0
1711123800.0,-52.0,-46.0,-47.99657534246575,-48.0,584.0
1711123860.0,-54.0,-46.0,-48.902027027027025,-49.0,592.0
1711123920.0,-52.0,-46.0,-48.88717948717949,-49.0,585.0
1711123980.0,-52.0,-46.0,-48.886054421768705,-49.0,588.0
1711124040.0,-54.0,-46.0,-48.88313856427379,-49.0,599.0
1711124100.0,-53.0,-46.0,-48.91059602649007,-49.0,604.0
1711124160.0,-54.0,-46.0,-48.894017094017094,-49.0,585.0
1711124220.0,-54.0,-46.0,-48.91044776119403,-49.0,603.0
1711124280.0,-54.0,-46.0,-48.89795918367347,-49.0,588.0
1711124400.0,-54.0,-46.0,-48.86677908937605,-49.0,593.0
1711124460.0,-54.0,-46.0,-48.89590443686007,-49.0,586.0
1711124520.0,-53.0,-46.0,-48.84060402684564,-49.0,596.0
1711124580.0,-54.0,-46.0,-48.7427597955707,-49.0,587.0
1711124640.0,-51.0,-48.0,-48.93197278911565,-49.0,588.0
1711124643.25341,-53.0,-46.0,-48.88205128205128,-49.0,585.0
