timestamp,min,max,avg,mode,number_of_packets
1711119720.0,-55.0,-28.0,-42.241554054054056,-31.0,1184.0
1711119780.0,-55.0,-28.0,-42.23181049069374,-53.0,1182.0
1711119840.0,-54.0,-28.0,-42.16288832913518,-53.0,1191.0
1711119900.0,-55.0,-28.0,-42.253781512605045,-53.0,1190.0
1711119960.0,-55.0,-28.0,-42.13209144792549,-53.0,1181.0
1711120020.0,-55.0,-28.0,-42.13685978169605,-53.0,1191.0
1711120080.0,-54.0,-28.0,-42.15384615384615,-53.0,1183.0
1711120140.0,-55.0,-28.0,-42.04987320371936,-53.0,1183.0
1711120200.0,-56.0,-28.0,-42.05762711864407,-53.0,1180.0
1711120260.0,-54.0,-28.0,-42.04465037910699,-31.0,1187.0
1711120320.0,-54.0,-28.0,-42.136248948696384,-53.0,1189.0
1711120380.0,-54.0,-28.0,-42.12721145745577,-53.0,1187.0
1711120440.0,-56.0,-28.0,-42.12394603709949,-53.0,1186.0
1711120500.0,-56.0,-28.0,-42.02372881355932,-31.0,1180.0
1711120560.0,-55.0,-28.0,-42.080944350758855,-31.0,1186.0
1711120620.0,-54.0,-28.0,-41.85942760942761,-31.0,1188.0
1711120680.0,-54.0,-28.0,-42.00421229991576,-31.0,1187.0
1711120740.0,-56.0,-28.0,-41.93908629441624,-31.0,1182.0
1711120800.0,-56.0,-28.0,-41.88552188552188,-31.0,1188.0
1711120860.0,-56.0,-28.0,-38.789264413518886,-31.0,1006.0
1711120920.0,-36.0,-28.0,-31.102693602693602,-31.0,594.0
1711120980.0,-35.0,-28.0,-31.17206132879046,-31.0,587.0
1711121040.0,-35.0,-29.0,-31.223168654173765,-31.0,587.0
1711121100.0,-35.0,-28.0,-31.049403747870528,-31.0,587.0
1711121160.0,-52.0,-29.0,-33.339670468948036,-31.0,789.0
1711121220.0,-39.0,-28.0,-33.91959798994975,-31.0,1194.0
1711121280.0,-39.0,-28.0,-34.0,-37.0,1216.0
1711121340.0,-41.0,-28.0,-33.95792079207921,-37.0,1212.0
1711121400.0,-38.0,-27.0,-33.90210970464135,-37.0,1185.0
1711121460.0,-40.0,-28.0,-33.98141891891892,-31.0,1184.0
1711121520.0,-39.0,-28.0,-33.95868465430017,-37.0,1186.0
1711121580.0,-40.0,-28.0,-33.98183319570603,-37.0,1211.0
1711121640.0,-40.0,-28.0,-33.9637436762226,-31.0,1186.0
1711121700.0,-69.0,-28.0,-39.49747899159664,-31.0,1190.0
1711121760.0,-63.0,-28.0,-44.755686604886264,-31.0,1187.0
1711121820.0,-62.0,-28.0,-45.25232853513971,-31.0,1181.0
1711121880.0,-61.0,-28.0,-45.23372287145242,-31.0,1198.0
1711121940.0,-63.0,-28.0,-44.3746835443038,-31.0,1185.0
1711122000.0,-59.0,-28.0,-43.3446519524618,-31.0,1178.0
1711122060.0,-59.0,-28.0,-43.51266891891892,-31.0,1184.0
1711122120.0,-62.0,-28.0,-44.333333333333336,-31.0,1182.0
1711122180.0,-67.0,-28.0,-43.70647603027754,-31.0,1189.0
1711122240.0,-55.0,-28.0,-35.87114093959732,-31.0,745.0
1711122300.0,-34.0,-28.0,-31.01022146507666,-31.0,587.0
1711122360.0,-35.0,-28.0,-31.156996587030715,-31.0,586.0
1711122420.0,-35.0,-28.0,-31.15986394557823,-31.0,588.0
1711122480.0,-35.0,-28.0,-31.15358361774744,-31.0,586.0
1711122540.0,-34.0,-28.0,-31.19420783645656,-31.0,587.0
1711122600.0,-34.0,-28.0,-31.018739352640544,-31.0,587.0
1711122660.0,-35.0,-28.0,-31.226575809199318,-31.0,587.0
1711122720.0,-35.0,-28.0,-31.13458262350937,-31.0,587.0
1711122780.0,-35.0,-28.0,-30.991482112436117,-31.0,587.0
1711122840.0,-34.0,-28.0,-31.096446700507613,-31.0,591.0
1711122900.0,-35.0,-28.0,-31.11433447098976,-31.0,586.0
1711122960.0,-35.0,-28.0,-31.146507666098806,-31.0,587.0
1711123020.0,-35.0,-29.0,-31.200680272108844,-31.0,588.0
1711123080.0,-33.0,-28.0,-31.137989778534923,-31.0,587.0
1711123140.0,-35.0,-28.0,-31.142857142857142,-31.0,588.0
1711123200.0,-35.0,-28.0,-31.15358361774744,-31.0,586.0
1711123260.0,-36.0,-28.0,-31.137989778534923,-31.0,587.0
1711123320.0,-35.0,-28.0,-31.18909710391823,-31.0,587.0
1711123380.0,-35.0,-28.0,-31.152658662092623,-31.0,583.0
1711123440.0,-34.0,-28.0,-31.12268907563025,-31.0,595.0
1711123500.0,-32.0,-28.0,-31.090289608177173,-31.0,587.0
1711123560.0,-33.0,-28.0,-31.066666666666666,-31.0,600.0
1711123620.0,-35.0,-28.0,-31.216723549488055,-31.0,586.0
1711123680.0,-32.0,-28.0,-31.201342281879196,-31.0,596.0
1711123740.0,-32.0,-28.0,-31.012089810017272,-31.0,579.0
1711123800.0,-32.0,-29.0,-31.110732538330495,-31.0,587.0
1711123860.0,-34.0,-28.0,-31.251239669421487,-31.0,605.0
1711123920.0,-35.0,-29.0,-31.38330494037479,-31.0,587.0
1711123980.0,-35.0,-29.0,-31.357751277683136,-31.0,587.0
1711124040.0,-36.0,-28.0,-31.125,-31.0,600.0
1711124100.0,-36.0,-28.0,-31.30514096185738,-31.0,603.0
1711124160.0,-35.0,-28.0,-31.224872231686543,-31.0,587.0
1711124220.0,-35.0,-29.0,-31.352640545144805,-31.0,587.0
1711124280.0,-35.0,-29.0,-31.245315161839862,-31.0,587.0
1711124340.0,-35.0,-28.0,-31.145,-31.0,600.0
1711124400.0,-35.0,-28.0,-31.272572402044293,-31.0,587.0
1711124460.0,-36.0,-29.0,-31.279386712095402,-31.0,587.0
1711124520.0,-35.0,-28.0,-31.19931856899489,-31.0,587.0
1711124580.0,-32.0,-29.0,-31.303236797274277,-31.0,587.0
